,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value
0,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,9.860478401184082
1,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,resid_norm,0.00135012
2,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,9.916286706924438
3,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,resid_norm,0.00135012
4,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,9.228781700134277
5,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,resid_norm,0.00135012
6,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,9.485229253768921
7,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,resid_norm,0.00135012
8,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,9.941704034805298
9,google/gke/cpu,google,gke,cpu,64,minife,230nx-ny-nz,resid_norm,0.00135012
10,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.010292291641235
11,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
12,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.231531858444214
13,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
14,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.310527324676514
15,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
16,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.566661596298218
17,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
18,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.532505989074707
19,google/gke/cpu,google,gke,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
20,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,31.773131370544434
21,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,resid_norm,0.00132271
22,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,30.68494963645935
23,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,resid_norm,0.00132271
24,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,30.92422914505005
25,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,resid_norm,0.00132271
26,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,30.246959447860718
27,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,resid_norm,0.00132271
28,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,30.36477303504944
29,google/gke/cpu,google,gke,cpu,128,minife,230nx-ny-nz,resid_norm,0.00132271
30,google/gke/cpu,google,gke,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,107.46666693687439
31,google/gke/cpu,google,gke,cpu,256,minife,230nx-ny-nz,resid_norm,0.0014242
32,google/gke/cpu,google,gke,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,107.516437292099
33,google/gke/cpu,google,gke,cpu,256,minife,230nx-ny-nz,resid_norm,0.0014242
34,google/gke/cpu,google,gke,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,107.84719467163086
35,google/gke/cpu,google,gke,cpu,256,minife,230nx-ny-nz,resid_norm,0.0014242
36,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.730879306793213
37,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,3.38732e-10
38,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.086816310882568
39,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,2.32339e-09
40,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.108659505844116
41,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,4.67256e-10
42,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.410757303237915
43,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000142534
44,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.1061317920684814
45,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,6.52044e-09
46,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.467031002044678
47,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000302889
48,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.525033473968506
49,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.0065048
50,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.086610555648804
51,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,3.38424e-10
52,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.006612062454224
53,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,3.38525e-10
54,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.153712749481201
55,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,4.56372e-10
56,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.42380166053772
57,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000142619
58,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.498213291168213
59,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000150551
60,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.518262624740601
61,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.00572569
62,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.505464315414429
63,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000150562
64,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.174931764602661
65,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,6.00572e-09
66,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.555207014083862
67,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000157502
68,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.483001232147217
69,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000142534
70,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.505584001541138
71,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.00643234
72,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.441272735595703
73,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000481548
74,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.1135804653167725
75,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,3.38424e-10
76,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.5070788860321045
77,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000158316
78,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.7326812744140625
79,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,7.90737e-09
80,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.895663738250732
81,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,3.38444e-10
82,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.4807822704315186
83,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.00117883
84,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.544874906539917
85,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000142548
86,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.057188987731934
87,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,7.55393e-10
88,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.108202934265137
89,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,4.37508e-10
90,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.121084690093994
91,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,2.47561e-09
92,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.325785160064697
93,google/gke/gpu,google,gke,gpu,32,minife,230nx-ny-nz,resid_norm,8.68672e-09
94,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,workload_manager_wrapper_seconds,7.500057935714722
95,google/gke/gpu,google,gke,gpu,32,minife,640nx-ny-nz,resid_norm,0.000303852
96,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.470966100692749
97,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.95826e-05
98,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.127649784088135
99,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.09299e-05
100,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.141238451004028
101,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.09299e-05
102,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.5491902828216553
103,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.34482e-05
104,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.087370157241821
105,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.27363e-05
106,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.4827308654785156
107,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,2.46836e-05
108,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.513589382171631
109,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,3.6744e-05
110,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.467702627182007
111,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,7.81265e-05
112,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.477684497833252
113,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.34461e-05
114,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.1123340129852295
115,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.26055e-05
116,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.494654417037964
117,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.26056e-05
118,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.122461557388306
119,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.26055e-05
120,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.8055338859558105
121,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,5.30079e-05
122,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.117157220840454
123,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,3.69268e-05
124,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.12551474571228
125,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.10146e-05
126,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.115150690078735
127,google/gke/gpu,google,gke,gpu,8,minife,230nx-ny-nz,resid_norm,1.26015e-05
128,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.427767753601074
129,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,7.93768e-09
130,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.406949281692505
131,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,5.576e-09
132,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.439058780670166
133,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,1.43502e-07
134,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.4310524463653564
135,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,2.11782e-08
136,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.42529296875
137,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,5.27604e-09
138,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.406632900238037
139,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,3.86886e-08
140,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.410709857940674
141,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,9.48984e-08
142,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.427216529846191
143,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,5.26886e-09
144,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.396697521209717
145,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,2.1054e-08
146,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.444966077804565
147,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,5.86519e-09
148,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.407280683517456
149,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,7.03387e-09
150,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.428193092346191
151,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,3.17431e-08
152,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.410874128341675
153,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,4.15108e-08
154,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.432252407073975
155,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,4.81564e-09
156,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.392481565475464
157,google/gke/gpu,google,gke,gpu,16,minife,230nx-ny-nz,resid_norm,1.97437e-08
158,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.221393823623657
159,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.7751e-06
160,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.2161455154418945
161,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.82727e-06
162,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.223765134811401
163,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,2.56812e-06
164,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.255340099334717
165,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.77499e-06
166,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.24565315246582
167,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,3.16503e-06
168,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.21441650390625
169,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.46977e-06
170,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.232259511947632
171,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.78551e-06
172,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.232537508010864
173,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,2.07029e-05
174,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.214082479476929
175,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.39047e-05
176,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.208750486373901
177,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,2.00218e-06
178,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.201648712158203
179,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.46977e-06
180,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.21390438079834
181,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,6.26013e-06
182,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.221611022949219
183,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.77515e-06
184,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.208235502243042
185,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.52343e-06
186,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,4.237419128417969
187,google/gke/gpu,google,gke,gpu,4,minife,230nx-ny-nz,resid_norm,1.77499e-06
